,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
1561,NEUMORA THERAPEUTICS INC.,COM,640979100,3736973,380160,SH,SOLE,380160,0,0
1562,NEURONETICS INC,COM,64131A105,2059618,1144232,SH,SOLE,1144232,0,0
1563,NEVRO CORP,COM,64157F103,582555,69187,SH,SOLE,69187,0,0
1564,NEW FOUND GOLD CORP,COM,64440N103,43865,15500,SH,SOLE,15500,0,0
1565,NEW JERSEY RES CORP,COM,646025106,1696436,39692,SH,SOLE,39692,0,0
1566,NEW ORIENTAL ED & TECHNOLOGY,SPON ADR,647581206,1639093,21087,SH,SOLE,21087,0,0
1567,NEW YORK CMNTY BANCORP INC,COM,649445103,5438870,1689090,SH,SOLE,1689090,0,0
1568,NEW YORK MTG TR INC,COM,649604840,7238785,1239518,SH,SOLE,1239518,0,0
1569,NEW YORK TIMES CO,CL A,650111107,7491511,146290,SH,SOLE,146290,0,0
1570,NEWMARKET CORP,COM,651587107,354197,687,SH,SOLE,687,0,0
1571,NEWMONT CORP,COM,651639106,1856013,44328,SH,SOLE,44328,0,0
1572,NEWMONT CORP,COM,651639106,1867402,44600,SH,SOLE,44600,0,0
1573,NEWMONT CORP,COM,651639106,5744564,137200,SH,SOLE,137200,0,0
1574,NEWS CORP NEW,CL A,65249B109,38471647,1395417,SH,SOLE,1395417,0,0
1575,NEXTERA ENERGY INC,COM,65339F101,6188794,87400,SH,SOLE,87400,0,0
1576,NEXTERA ENERGY INC,COM,65339F101,6627816,93600,SH,SOLE,93600,0,0
1577,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,1753067,63425,SH,SOLE,63425,0,0
1578,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,3869600,140000,SH,SOLE,140000,0,0
1579,NIKE INC,CL B,654106103,887331,11773,SH,SOLE,11773,0,0
1580,NIKE INC,CL B,654106103,2796227,37100,SH,SOLE,37100,0,0
1581,NIKE INC,CL B,654106103,3632834,48200,SH,SOLE,48200,0,0
1582,NIO INC,SPON ADS,62914V106,6240000,1500000,SH,SOLE,1500000,0,0
1583,NIO INC,SPON ADS,62914V106,6333733,1522532,SH,SOLE,1522532,0,0
1584,NISOURCE INC,COM,65473P105,18205356,631911,SH,SOLE,631911,0,0
1585,NKGEN BIOTECH INC,*W EXP 05/31/202,65488A119,13849,139893,SH,SOLE,139893,0,0
1586,NNN REIT INC,COM,637417106,676232,15874,SH,SOLE,15874,0,0
1587,NNN REIT INC,COM,637417106,26433385,620502,SH,OTR,620502,0,0
1588,NOBLE CORP PLC,ORD SHS A,G65431127,18129954,406046,SH,SOLE,406046,0,0
1589,NOKIA CORP,SPONSORED ADR,654902204,1140339,301677,SH,SOLE,301677,0,0
1590,NOMAD FOODS LTD,USD ORD SHS,G6564A105,768462,46630,SH,SOLE,46630,0,0
1591,NOODLES & CO,COM CL A,65540B105,18744,11863,SH,SOLE,11863,0,0
1592,NORDSTROM INC,COM,655664100,40189768,1893957,SH,SOLE,1893957,0,0
1593,NORTHERN OIL & GAS INC,COM,665531307,1024926,27574,SH,SOLE,27574,0,0
1594,NORTHROP GRUMMAN CORP,COM,666807102,8719000,20000,SH,SOLE,20000,0,0
1595,NORTHROP GRUMMAN CORP,COM,666807102,15108719,34657,SH,SOLE,34657,0,0
1596,NORTHWEST BANCSHARES INC MD,COM,667340103,1447527,125327,SH,SOLE,125327,0,0
1597,NORTHWEST NAT HLDG CO,COM,66765N105,797850,22095,SH,SOLE,22095,0,0
1598,NORTHWESTERN ENERGY GROUP IN,COM NEW,668074305,652592,13031,SH,SOLE,13031,0,0
1599,NORWEGIAN CRUISE LINE HLDG L,SHS,G66721104,842393,44832,SH,SOLE,44832,0,0
1600,NOV INC,COM,62955J103,100668291,5295544,SH,SOLE,5295544,0,0
1601,NOVA LTD,COM,M7516K103,3494497,14900,SH,SOLE,14900,0,0
1602,NOVAGOLD RES INC,COM NEW,66987E206,84396,24392,SH,SOLE,24392,0,0
1603,NOVANTA INC,COM,67000B104,2299035,14095,SH,SOLE,14095,0,0
1604,NOVARTIS AG,SPONSORED ADR,66987V109,3595154,33770,SH,SOLE,33770,0,0
1605,NOVAVAX INC,COM NEW,670002401,1044450,82500,SH,SOLE,82500,0,0
1606,NOVOCURE LTD,ORD SHS,G6674U108,10192316,594998,SH,SOLE,594998,0,0
1607,NOVONIX LIMITED,SPONSORED ADS,67010L100,26850,15000,SH,SOLE,15000,0,0
1608,NOVO-NORDISK A S,ADR,670100205,54761345,383644,SH,SOLE,383644,0,0
1609,NRG ENERGY INC,COM NEW,629377508,744419,9561,SH,SOLE,9561,0,0
1610,NUCOR CORP,COM,670346105,17341376,109700,SH,SOLE,109700,0,0
1611,NUCOR CORP,COM,670346105,55312192,349900,SH,SOLE,349900,0,0
1612,NUCOR CORP,COM,670346105,66624081,421458,SH,SOLE,421458,0,0
1613,NUTANIX INC,CL A,67059N108,40404603,710723,SH,SOLE,710723,0,0
1614,NUTRIEN LTD,COM,67077M108,5215831,102452,SH,SOLE,102452,0,0
1615,NV5 GLOBAL INC,COM,62945V109,1907744,20520,SH,SOLE,20520,0,0
1616,NVENT ELECTRIC PLC,SHS,G6700G107,32665585,426388,SH,SOLE,426388,0,0
1617,NVIDIA CORPORATION,COM,67066G104,57680826,466900,SH,SOLE,466900,0,0
1618,NVIDIA CORPORATION,COM,67066G104,206666607,1672872,SH,SOLE,1672872,0,0
1619,NVIDIA CORPORATION,COM,67066G104,397996464,3221600,SH,SOLE,3221600,0,0
1620,NXP SEMICONDUCTORS N V,COM,N6596X109,5931013,22041,SH,SOLE,22041,0,0
1621,OATLY GROUP AB,SPONSORED ADS,67421J108,929186,988496,SH,SOLE,988496,0,0
1622,OBSIDIAN ENERGY LTD,COM,674482203,211901,28329,SH,SOLE,28329,0,0
1623,OCCIDENTAL PETE CORP,COM,674599105,5786154,91800,SH,SOLE,91800,0,0
1624,OCCIDENTAL PETE CORP,COM,674599105,9845034,156196,SH,SOLE,156196,0,0
1625,OCCIDENTAL PETE CORP,COM,674599105,37635213,597100,SH,SOLE,597100,0,0
1626,OFFICE PPTYS INCOME TR,COM SHS BEN INT,67623C109,70043,34335,SH,SOLE,34335,0,0
1627,OFG BANCORP,COM,67103X102,1488151,39737,SH,SOLE,39737,0,0
1628,OGE ENERGY CORP,COM,670837103,17045251,477458,SH,SOLE,477458,0,0
1629,OIL STS INTL INC,COM,678026105,12547951,2826115,SH,SOLE,2826115,0,0
1630,OKLO INC,COM CL A,02156V109,889350,105000,SH,SOLE,105000,0,0
1631,OKLO INC,COM CL A,02156V109,11753539,1387667,SH,SOLE,1387667,0,0
1632,OKTA INC,CL A,679295105,982905,10500,SH,SOLE,10500,0,0
1633,OKTA INC,CL A,679295105,1263735,13500,SH,SOLE,13500,0,0
1634,OKTA INC,CL A,679295105,40153729,428947,SH,SOLE,428947,0,0
1635,OLAPLEX HLDGS INC,COM,679369108,1050117,681894,SH,SOLE,681894,0,0
1636,OLD DOMINION FREIGHT LINE IN,COM,679580100,618277,3501,SH,SOLE,3501,0,0
1637,OLD NATL BANCORP IND,COM,680033107,23260975,1353169,SH,SOLE,1353169,0,0
1638,OLIN CORP,COM PAR $1,680665205,6211447,131738,SH,SOLE,131738,0,0
1639,OLLIES BARGAIN OUTLET HLDGS,COM,681116109,5032685,51265,SH,SOLE,51265,0,0
1640,OLO INC,CL A,68134L109,158811,35930,SH,SOLE,35930,0,0
1641,OMEGA HEALTHCARE INVS INC,COM,681936100,39864945,1163940,SH,OTR,1163940,0,0
1642,OMEGA HEALTHCARE INVS INC,COM,681936100,55530655,1621333,SH,SOLE,1621333,0,0
1643,ON SEMICONDUCTOR CORP,COM,682189105,1487535,21700,SH,SOLE,21700,0,0
1644,ON SEMICONDUCTOR CORP,COM,682189105,4798500,70000,SH,SOLE,70000,0,0
1645,ONE GAS INC,COM,68235P108,3143080,49226,SH,SOLE,49226,0,0
1646,ONEOK INC NEW,COM,682680103,959762,11769,SH,SOLE,11769,0,0
1647,ONESPAN INC,COM,68287N100,622334,48544,SH,SOLE,48544,0,0
1648,ONESPAWORLD HOLDINGS LIMITED,COM,P73684113,699566,45515,SH,SOLE,45515,0,0
1649,OPENDOOR TECHNOLOGIES INC,COM,683712103,131560,71500,SH,SOLE,71500,0,0
1650,OPENDOOR TECHNOLOGIES INC,COM,683712103,273450,148614,SH,SOLE,148614,0,0
1651,OPENDOOR TECHNOLOGIES INC,COM,683712103,701408,381200,SH,SOLE,381200,0,0
1652,OPENLANE INC,COM,48238T109,1058956,63831,SH,SOLE,63831,0,0
1653,OPERA LTD,SPONSORED ADS,68373M107,510424,36355,SH,SOLE,36355,0,0
1654,OPKO HEALTH INC,COM,68375N103,44051,35241,SH,SOLE,35241,0,0
1655,OPPENHEIMER HLDGS INC,CL A NON VTG,683797104,265469,5541,SH,SOLE,5541,0,0
1656,ORACLE CORP,COM,68389X105,15221360,107800,SH,SOLE,107800,0,0
1657,ORACLE CORP,COM,68389X105,34156280,241900,SH,SOLE,241900,0,0
1658,ORACLE CORP,COM,68389X105,34836723,246719,SH,SOLE,246719,0,0
1659,ORASURE TECHNOLOGIES INC,COM,68554V108,253602,59531,SH,SOLE,59531,0,0
1660,OREILLY AUTOMOTIVE INC,COM,67103H107,771980,731,SH,SOLE,731,0,0
1661,ORGANON & CO,COMMON STOCK,68622V106,6442026,311209,SH,SOLE,311209,0,0
1662,ORIGIN MATERIALS INC,COM,68622D106,20971,23267,SH,SOLE,23267,0,0
1663,ORION S.A.,COM,L72967109,1014681,46248,SH,SOLE,46248,0,0
1664,ORTHOFIX MED INC,COM,68752M108,133409,10061,SH,SOLE,10061,0,0
1665,OSHKOSH CORP,COM,688239201,2743303,25354,SH,SOLE,25354,0,0
1666,OTIS WORLDWIDE CORP,COM,68902V107,7498654,77900,SH,SOLE,77900,0,0
1667,OTIS WORLDWIDE CORP,COM,68902V107,7643044,79400,SH,SOLE,79400,0,0
1668,OTTER TAIL CORP,COM,689648103,612167,6989,SH,SOLE,6989,0,0
1669,OUSTER INC,COM NEW,68989M202,554156,56374,SH,SOLE,56374,0,0
1670,OUTFRONT MEDIA INC,COM,69007J106,32148917,2248176,SH,SOLE,2248176,0,0
1671,OUTSET MED INC,COM,690145107,64934,16866,SH,SOLE,16866,0,0
1672,OVERSEAS SHIPHOLDING GROUP I,CL A NEW,69036R863,2093797,246910,SH,SOLE,246910,0,0
1673,OVINTIV INC,COM,69047Q102,24921341,531712,SH,SOLE,531712,0,0
1674,OWENS & MINOR INC NEW,COM,690732102,797823,59098,SH,SOLE,59098,0,0
1675,OWENS CORNING NEW,COM,690742101,105639827,608104,SH,SOLE,608104,0,0
1676,P T TELEKOMUNIKASI INDONESIA,SPONSORED ADR,715684106,188683,10090,SH,SOLE,10090,0,0
1677,PACER FDS TR,US CASH COWS 100,69374H881,212511,3900,SH,SOLE,3900,0,0
1678,PACIFIC PREMIER BANCORP,COM,69478X105,301252,13115,SH,SOLE,13115,0,0
1679,PACKAGING CORP AMER,COM,695156109,443621,2430,SH,SOLE,2430,0,0
1680,PACS GROUP INC,COM SHS,69380Q107,2264273,76755,SH,SOLE,76755,0,0
1681,PAGERDUTY INC,COM,69553P100,1719750,75000,SH,SOLE,75000,0,0
1682,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,1791878,153283,SH,SOLE,153283,0,0
1683,PALANTIR TECHNOLOGIES INC,CL A,69608A108,217534,8588,SH,SOLE,8588,0,0
1684,PALANTIR TECHNOLOGIES INC,CL A,69608A108,6436353,254100,SH,SOLE,254100,0,0
1685,PALANTIR TECHNOLOGIES INC,CL A,69608A108,10808311,426700,SH,SOLE,426700,0,0
1686,PALMER SQUARE CAPITAL BDC IN,COM SHS,69702V107,449248,27800,SH,SOLE,27800,0,0
1687,PALO ALTO NETWORKS INC,COM,697435105,15255450,45000,SH,SOLE,45000,0,0
1688,PALO ALTO NETWORKS INC,COM,697435105,24985037,73700,SH,SOLE,73700,0,0
1689,PALO ALTO NETWORKS INC,COM,697435105,41039195,121056,SH,SOLE,121056,0,0
1690,PAN AMERN SILVER CORP,COM,697900108,3379600,170000,SH,SOLE,170000,0,0
1691,PAPA JOHNS INTL INC,COM,698813102,1174500,25000,SH,SOLE,25000,0,0
1692,PAPA JOHNS INTL INC,COM,698813102,13739724,292459,SH,SOLE,292459,0,0
1693,PAR PAC HOLDINGS INC,COM NEW,69888T207,23503963,930850,SH,SOLE,930850,0,0
1694,PARAMOUNT GLOBAL,CLASS B COM,92556H206,131953,12700,SH,SOLE,12700,0,0
1695,PARAMOUNT GLOBAL,CLASS B COM,92556H206,1300828,125200,SH,SOLE,125200,0,0
1696,PARAMOUNT GLOBAL,CLASS B COM,92556H206,17524231,1686644,SH,SOLE,1686644,0,0
1697,PARAMOUNT GROUP INC,COM,69924R108,11776132,2543441,SH,SOLE,2543441,0,0
1698,PARK NATL CORP,COM,700658107,586868,4123,SH,SOLE,4123,0,0
1699,PARKER-HANNIFIN CORP,COM,701094104,68712771,135847,SH,SOLE,135847,0,0
1700,PATHWARD FINANCIAL INC,COM,59100U108,1480380,26169,SH,SOLE,26169,0,0
1701,PATRIA INVESTMENTS LIMITED,COM CL A,G69451105,151039,12524,SH,SOLE,12524,0,0
1702,PATTERSON-UTI ENERGY INC,COM,703481101,106221,10253,SH,SOLE,10253,0,0
1703,PAYCOR HCM INC,COM,70435P102,2209876,174006,SH,SOLE,174006,0,0
1704,PAYPAL HLDGS INC,COM,70450Y103,3975055,68500,SH,SOLE,68500,0,0
1705,PAYPAL HLDGS INC,COM,70450Y103,5106640,88000,SH,SOLE,88000,0,0
1706,PAYPAL HLDGS INC,COM,70450Y103,34229982,589867,SH,SOLE,589867,0,0
1707,PAYSAFE LIMITED,SHS,G6964L206,397411,22478,SH,SOLE,22478,0,0
1708,PBF ENERGY INC,CL A,69318G106,283989,6171,SH,SOLE,6171,0,0
1709,PC CONNECTION INC,COM,69318J100,384686,5992,SH,SOLE,5992,0,0
1710,PDD HOLDINGS INC,SPONSORED ADS,722304102,5464245,41100,SH,SOLE,41100,0,0
1711,PDD HOLDINGS INC,SPONSORED ADS,722304102,6394895,48100,SH,SOLE,48100,0,0
1712,PDD HOLDINGS INC,SPONSORED ADS,722304102,9792565,73656,SH,SOLE,73656,0,0
1713,PDF SOLUTIONS INC,COM,693282105,905098,24879,SH,SOLE,24879,0,0
1714,PEABODY ENERGY CORP,COM,704551100,3160948,142900,SH,SOLE,142900,0,0
1715,PEABODY ENERGY CORP,COM,704551100,49497725,2237691,SH,SOLE,2237691,0,0
1716,PEAPACK-GLADSTONE FINL CORP,COM,704699107,447519,19758,SH,SOLE,19758,0,0
1717,PEBBLEBROOK HOTEL TR,COM,70509V100,23244705,1690524,SH,OTR,1690524,0,0
1718,PEBBLEBROOK HOTEL TR,COM,70509V100,25915258,1884746,SH,SOLE,1884746,0,0
1719,PEGASYSTEMS INC,COM,705573103,6870155,113500,SH,SOLE,113500,0,0
1720,PEGASYSTEMS INC,NOTE  0.750% 3/0,705573AB9,41053088,42500000,PRN,SOLE,42500000,0,0
1721,PELOTON INTERACTIVE INC,CL A COM,70614W100,274263,81143,SH,SOLE,81143,0,0
1722,PEMBINA PIPELINE CORP,COM,706327103,6873251,185280,SH,SOLE,185280,0,0
1723,PENN ENTERTAINMENT INC,COM,707569109,4354875,225000,SH,SOLE,225000,0,0
1724,PENN ENTERTAINMENT INC,COM,707569109,19355000,1000000,SH,SOLE,1000000,0,0
1725,PENNANTPARK FLOATING RATE CA,COM,70806A106,7804583,676307,SH,SOLE,676307,0,0
1726,PENNYMAC FINL SVCS INC NEW,COM,70932M107,28503169,301302,SH,SOLE,301302,0,0
1727,PENSKE AUTOMOTIVE GRP INC,COM,70959W103,15209130,102061,SH,SOLE,102061,0,0
1728,PENTAIR PLC,SHS,G7S00T104,93326021,1217243,SH,SOLE,1217243,0,0
1729,PEPSICO INC,COM,713448108,3482332,21114,SH,SOLE,21114,0,0
1730,PEPSICO INC,COM,713448108,5129323,31100,SH,SOLE,31100,0,0
1731,PEPSICO INC,COM,713448108,7784696,47200,SH,SOLE,47200,0,0
1732,PERFICIENT INC,COM,71375U101,29654833,396508,SH,SOLE,396508,0,0
1733,PERFORMANCE FOOD GROUP CO,COM,71377A103,16767215,253626,SH,SOLE,253626,0,0
1734,PERIMETER SOLUTIONS SA,COMMON STOCK,L7579L106,231486,29564,SH,SOLE,29564,0,0
1735,PERMIAN RESOURCES CORP,CLASS A COM,71424F105,55590609,3442143,SH,SOLE,3442143,0,0
1736,PERRIGO CO PLC,SHS,G97822103,14740038,573989,SH,SOLE,573989,0,0
1737,PERSONALIS INC,COM,71535D106,77097,65895,SH,SOLE,65895,0,0
1738,PETCO HEALTH & WELLNESS CO I,COM,71601V105,15860343,4195858,SH,SOLE,4195858,0,0
1739,PETROLEO BRASILEIRO SA PETRO,SP ADR NON VTG,71654V101,264220,19371,SH,SOLE,19371,0,0
1740,PFIZER INC,COM,717081103,707894,25300,SH,SOLE,25300,0,0
1741,PFIZER INC,COM,717081103,8822094,315300,SH,SOLE,315300,0,0
1742,PFIZER INC,COM,717081103,180310647,6444269,SH,SOLE,6444269,0,0
1743,PG&E CORP,COM,69331C108,8730000,500000,SH,SOLE,500000,0,0
1744,PG&E CORP,COM,69331C108,12206286,699100,SH,SOLE,699100,0,0
1745,PHATHOM PHARMACEUTICALS INC,COM,71722W107,154562,15006,SH,SOLE,15006,0,0
1746,PHILIP MORRIS INTL INC,COM,718172109,735554,7259,SH,SOLE,7259,0,0
1747,PHILIP MORRIS INTL INC,COM,718172109,5715012,56400,SH,SOLE,56400,0,0
1748,PHILIP MORRIS INTL INC,COM,718172109,5927805,58500,SH,SOLE,58500,0,0
1749,PHILLIPS 66,COM,718546104,367042,2600,SH,SOLE,2600,0,0
1750,PHILLIPS 66,COM,718546104,889371,6300,SH,SOLE,6300,0,0
1751,PHILLIPS EDISON & CO INC,COMMON STOCK,71844V201,13202770,403631,SH,SOLE,403631,0,0
1752,PHOTRONICS INC,COM,719405102,612285,24819,SH,SOLE,24819,0,0
1753,PIEDMONT LITHIUM INC,COM,72016P105,172464,17281,SH,SOLE,17281,0,0
1754,PILGRIMS PRIDE CORP,COM,72147K108,13880649,360630,SH,SOLE,360630,0,0
1755,PINTEREST INC,CL A,72352L106,380809,8641,SH,SOLE,8641,0,0
1756,PINTEREST INC,CL A,72352L106,947505,21500,SH,SOLE,21500,0,0
1757,PINTEREST INC,CL A,72352L106,1040052,23600,SH,SOLE,23600,0,0
1758,PIPER SANDLER COMPANIES,COM,724078100,15719000,68293,SH,SOLE,68293,0,0
1759,PJT PARTNERS INC,COM CL A,69343T107,24156625,223859,SH,SOLE,223859,0,0
1760,PLANET FITNESS INC,CL A,72703H101,79644396,1082272,SH,SOLE,1082272,0,0
1761,PLANET LABS PBC,COM CL A,72703X106,20581,11065,SH,SOLE,11065,0,0
1762,PLAYA HOTELS & RESORTS NV,SHS,N70544106,5698933,679253,SH,SOLE,679253,0,0
1763,PLAYAGS INC,COM,72814N104,7791607,677531,SH,SOLE,677531,0,0
1764,PLEXUS CORP,COM,729132100,252894,2451,SH,SOLE,2451,0,0
1765,PLIANT THERAPEUTICS INC,COM,729139105,343033,31910,SH,SOLE,31910,0,0
1766,PLUG POWER INC,COM NEW,72919P202,466000,200000,SH,SOLE,200000,0,0
1767,PLUG POWER INC,COM NEW,72919P202,808720,347090,SH,SOLE,347090,0,0
1768,PNC FINL SVCS GROUP INC,COM,693475105,1414868,9100,SH,SOLE,9100,0,0
1769,PNC FINL SVCS GROUP INC,COM,693475105,4634392,29807,SH,SOLE,29807,0,0
1770,PNM RES INC,COM,69349H107,19559602,529210,SH,SOLE,529210,0,0
1771,POLARIS INC,COM,731068102,5873250,75000,SH,SOLE,75000,0,0
1772,POPULAR INC,COM NEW,733174700,29632981,335101,SH,SOLE,335101,0,0
1773,PORTLAND GEN ELEC CO,COM NEW,736508847,4125788,95416,SH,SOLE,95416,0,0
1774,POTLATCHDELTIC CORPORATION,COM,737630103,8232274,208994,SH,SOLE,208994,0,0
1775,POWER INTEGRATIONS INC,COM,739276103,12091982,172275,SH,SOLE,172275,0,0
1776,POWERSCHOOL HOLDINGS INC,COM CL A,73939C106,9113469,407033,SH,SOLE,407033,0,0
1777,PPG INDS INC,COM,693506107,365081,2900,SH,SOLE,2900,0,0
1778,PPL CORP,COM,69351T106,5919284,214079,SH,SOLE,214079,0,0
1779,PREFERRED BK LOS ANGELES CA,COM NEW,740367404,446901,5920,SH,SOLE,5920,0,0
1780,PRESTIGE CONSMR HEALTHCARE I,COM,74112D101,6901937,100246,SH,SOLE,100246,0,0
1781,PRICE T ROWE GROUP INC,COM,74144T108,43617622,378264,SH,SOLE,378264,0,0
1782,PRIME MEDICINE INC,COM,74168J101,62199,12101,SH,SOLE,12101,0,0
1783,PRIMERICA INC,COM,74164M108,3739620,15807,SH,SOLE,15807,0,0
1784,PRIMORIS SVCS CORP,COM,74164F103,4201387,84213,SH,SOLE,84213,0,0
1785,PRIVIA HEALTH GROUP INC,COM,74276R102,411141,23656,SH,SOLE,23656,0,0
1786,PROCORE TECHNOLOGIES INC,COM,74275K108,2983950,45000,SH,SOLE,45000,0,0
1787,PROCTER AND GAMBLE CO,COM,742718109,562872,3413,SH,SOLE,3413,0,0
1788,PROCTER AND GAMBLE CO,COM,742718109,1665692,10100,SH,SOLE,10100,0,0
1789,PROCTER AND GAMBLE CO,COM,742718109,6745228,40900,SH,SOLE,40900,0,0
1790,PROFICIENT AUTO LOGISTICS IN,COM,74317M104,2748797,171158,SH,SOLE,171158,0,0
1791,PROFRAC HLDG CORP,CLASS A COM,74319N100,3840255,518253,SH,SOLE,518253,0,0
1792,PROG HOLDINGS INC,COM NPV,74319R101,1013211,29216,SH,SOLE,29216,0,0
1793,PROGRESS SOFTWARE CORP,COM,743312100,3154839,58143,SH,SOLE,58143,0,0
1794,PROGRESSIVE CORP,COM,743315103,4154200,20000,SH,SOLE,20000,0,0
1795,PROGRESSIVE CORP,COM,743315103,167607638,806931,SH,SOLE,806931,0,0
1796,PROLOGIS INC.,COM,74340W103,624781,5563,SH,SOLE,5563,0,0
1797,PROSPECT CAP CORP,COM,74348T102,217047,39249,SH,SOLE,39249,0,0
1798,PROTAGONIST THERAPEUTICS INC,COM,74366E102,1992375,57500,SH,SOLE,57500,0,0
1799,PROTALIX BIOTHERAPEUTICS INC,COM,74365A309,15560,13299,SH,SOLE,13299,0,0
1800,PROTO LABS INC,COM,743713109,623206,20175,SH,SOLE,20175,0,0
1801,PROVIDENT FINL SVCS INC,COM,74386T105,429438,29926,SH,SOLE,29926,0,0
1802,PRUDENTIAL FINL INC,COM,744320102,38086750,325000,SH,SOLE,325000,0,0
1803,PRUDENTIAL FINL INC,COM,744320102,82717272,705839,SH,SOLE,705839,0,0
1804,PRUDENTIAL PLC,ADR,74435K204,1864243,101760,SH,SOLE,101760,0,0
1805,PTC INC,COM,69370C100,55528707,305657,SH,SOLE,305657,0,0
1806,PUBLIC STORAGE OPER CO,COM,74460D109,654979,2277,SH,SOLE,2277,0,0
1807,PUBLIC SVC ENTERPRISE GRP IN,COM,744573106,34406403,466844,SH,SOLE,466844,0,0
1808,PUBMATIC INC,COM CL A,74467Q103,646813,31847,SH,SOLE,31847,0,0
1809,PULTE GROUP INC,COM,745867101,6881250,62500,SH,SOLE,62500,0,0
1810,PULTE GROUP INC,COM,745867101,10459500,95000,SH,SOLE,95000,0,0
1811,PULTE GROUP INC,COM,745867101,95137190,864098,SH,SOLE,864098,0,0
1812,PYXIS ONCOLOGY INC,COMMON STOCK,747324101,8483338,2562942,SH,SOLE,2562942,0,0
1813,QIAGEN NV,SHS NEW,N72482149,11187698,272273,SH,SOLE,272273,0,0
1814,QORVO INC,COM,74736K101,65372410,563361,SH,SOLE,563361,0,0
1815,QUAKER HOUGHTON,COM,747316107,3360739,19804,SH,SOLE,19804,0,0
1816,QUALCOMM INC,COM,747525103,485601,2438,SH,SOLE,2438,0,0
1817,QUALCOMM INC,COM,747525103,25017008,125600,SH,SOLE,125600,0,0
1818,QUALCOMM INC,COM,747525103,38561248,193600,SH,SOLE,193600,0,0
1819,QUALYS INC,COM,74758T303,11044798,77453,SH,SOLE,77453,0,0
1820,QUANEX BLDG PRODS CORP,COM,747619104,3183759,115145,SH,SOLE,115145,0,0
1821,QUANTA SVCS INC,COM,74762E102,16143862,63536,SH,SOLE,63536,0,0
1822,QUEST DIAGNOSTICS INC,COM,74834L100,53801505,393056,SH,SOLE,393056,0,0
1823,QUIDELORTHO CORP,COM,219798105,12090851,363963,SH,SOLE,363963,0,0
1824,QUINSTREET INC,COM,74874Q100,10021637,604077,SH,SOLE,604077,0,0
1825,QURATE RETAIL INC,COM SER A,74915M100,90916,144311,SH,SOLE,144311,0,0
1826,R1 RCM INC,COM,77634L105,16698093,1329466,SH,SOLE,1329466,0,0
1827,RADWARE LTD,ORD,M81873107,674388,36973,SH,SOLE,36973,0,0
1828,RALPH LAUREN CORP,CL A,751212101,561768,3209,SH,SOLE,3209,0,0
1829,RALPH LAUREN CORP,CL A,751212101,1540528,8800,SH,SOLE,8800,0,0
1830,RAMACO RES INC,COM CL A,75134P600,461995,37108,SH,SOLE,37108,0,0
1831,RAMBUS INC DEL,COM,750917106,3922524,66755,SH,SOLE,66755,0,0
1832,RANGE RES CORP,COM,75281A109,465698,13889,SH,SOLE,13889,0,0
1833,RANGE RES CORP,COM,75281A109,1257375,37500,SH,SOLE,37500,0,0
1834,RANPAK HOLDINGS CORP,COM CL A,75321W103,134573,20929,SH,SOLE,20929,0,0
1835,RAPID7 INC,COM,753422104,320291,7409,SH,SOLE,7409,0,0
1836,RAPPORT THERAPEUTICS INC,COM,75383L102,232600,10000,SH,SOLE,10000,0,0
1837,RAYMOND JAMES FINL INC,COM,754730109,737704,5968,SH,SOLE,5968,0,0
1838,RAYONIER ADVANCED MATLS INC,COM,75508B104,170207,31288,SH,SOLE,31288,0,0
1839,RAYONIER INC,COM,754907103,36177342,1243635,SH,SOLE,1243635,0,0
1840,RB GLOBAL INC,COM,74935Q107,5830010,76349,SH,SOLE,76349,0,0
1841,READY CAPITAL CORP,COM,75574U101,23308067,2849397,SH,SOLE,2849397,0,0
1842,RECURSION PHARMACEUTICALS IN,CL A,75629V104,1839075,245210,SH,SOLE,245210,0,0
1843,REDDIT INC,CL A,75734B100,4791750,75000,SH,SOLE,75000,0,0
1844,REDDIT INC,CL A,75734B100,80088415,1253536,SH,SOLE,1253536,0,0
1845,REDWOOD TRUST INC,COM,758075402,13175920,2030188,SH,SOLE,2030188,0,0
1846,REGENCY CTRS CORP,COM,758849103,37295555,599607,SH,OTR,599607,0,0
1847,REGENERON PHARMACEUTICALS,COM,75886F107,2417369,2300,SH,SOLE,2300,0,0
1848,REGENERON PHARMACEUTICALS,COM,75886F107,7857500,7476,SH,SOLE,7476,0,0
1849,REGENERON PHARMACEUTICALS,COM,75886F107,71995555,68500,SH,SOLE,68500,0,0
1850,REGENXBIO INC,COM,75901B107,9438566,806715,SH,SOLE,806715,0,0
1851,REGIONS FINANCIAL CORP NEW,COM,7591EP100,155396192,7754301,SH,SOLE,7754301,0,0
1852,REINSURANCE GRP OF AMERICA I,COM NEW,759351604,97365309,474328,SH,SOLE,474328,0,0
1853,RELAY THERAPEUTICS INC,COM,75943R102,430248,65989,SH,SOLE,65989,0,0
1854,RELX PLC,SPONSORED ADR,759530108,783447,17076,SH,SOLE,17076,0,0
1855,RENASANT CORP,COM,75970E107,4051986,132678,SH,SOLE,132678,0,0
