,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
1605,NATIONAL VISION HLDGS INC,COM,63845R107,5216686,235410,SH,SOLE,235410,0,0
1606,NATIONAL WESTN LIFE GROUP IN,CL A,638517102,15498216,31503,SH,SOLE,31503,0,0
1607,NATURAL GAS SVCS GROUP INC,COM,63886Q109,327493,16855,SH,SOLE,16855,0,0
1608,NAVITAS SEMICONDUCTOR CORP,COM,63942X106,334601,70147,SH,SOLE,70147,0,0
1609,NBT BANCORP INC,COM,628778102,1325138,36127,SH,SOLE,36127,0,0
1610,NCL CORP LTD,NOTE 5.375% 8/0,62886HAX9,32880756,24999000,PRN,SOLE,24999000,0,0
1611,NEKTAR THERAPEUTICS,COM,640268108,279917,299633,SH,SOLE,299633,0,0
1612,NEOGAMES S A,SHS,L6673X107,9920248,342550,SH,SOLE,342550,0,0
1613,NEOGEN CORP,COM,640491106,694793,44030,SH,SOLE,44030,0,0
1614,NERDWALLET INC,COM CL A,64082B102,353976,24080,SH,SOLE,24080,0,0
1615,NET POWER INC,COM CL A,64107A105,191978,16855,SH,SOLE,16855,0,0
1616,NETAPP INC,COM,64110D104,7463367,71100,SH,SOLE,71100,0,0
1617,NETAPP INC,COM,64110D104,12260496,116800,SH,SOLE,116800,0,0
1618,NETAPP INC,COM,64110D104,13976231,133145,SH,SOLE,133145,0,0
1619,NETFLIX INC,COM,64110L106,15304716,25200,SH,SOLE,25200,0,0
1620,NETFLIX INC,COM,64110L106,32188490,53000,SH,SOLE,53000,0,0
1621,NETFLIX INC,COM,64110L106,262291858,431877,SH,SOLE,431877,0,0
1622,NETSCOUT SYS INC,COM,64115T104,1611923,73806,SH,SOLE,73806,0,0
1623,NETSTREIT CORP,COM,64119V303,26090158,1420259,SH,SOLE,1420259,0,0
1624,NEUMORA THERAPEUTICS INC.,COM,640979100,9462324,688169,SH,SOLE,688169,0,0
1625,NEUROCRINE BIOSCIENCES INC,COM,64125C109,2301057,16684,SH,SOLE,16684,0,0
1626,NEURONETICS INC,COM,64131A105,5566844,1169505,SH,SOLE,1169505,0,0
1627,NEUROPACE INC,COM,641288105,355740,26950,SH,SOLE,26950,0,0
1628,NEVRO CORP,COM,64157F103,773363,53557,SH,SOLE,53557,0,0
1629,NEW JERSEY RES CORP,COM,646025106,2833476,66033,SH,SOLE,66033,0,0
1630,NEW YORK MTG TR INC,COM,649604840,9698587,1347026,SH,SOLE,1347026,0,0
1631,NEW YORK TIMES CO,CL A,650111107,15530588,359338,SH,SOLE,359338,0,0
1632,NEWELL BRANDS INC,COM,651229106,140902,17547,SH,SOLE,17547,0,0
1633,NEWMARKET CORP,COM,651587107,513408,809,SH,SOLE,809,0,0
1634,NEWMONT CORP,COM,651639106,31806172,887449,SH,SOLE,887449,0,0
1635,NEWPARK RES INC,COM PAR $.01NEW,651718504,473112,65528,SH,SOLE,65528,0,0
1636,NEWS CORP NEW,CL A,65249B109,27648646,1056098,SH,SOLE,1056098,0,0
1637,NEXPOINT DIVERSIFIED REL ET,COM NEW,65340G205,98934,14990,SH,SOLE,14990,0,0
1638,NEXSTAR MEDIA GROUP INC,COMMON STOCK,65336K103,200718,1165,SH,SOLE,1165,0,0
1639,NEXTERA ENERGY INC,COM,65339F101,64059933,1002346,SH,SOLE,1002346,0,0
1640,NEXTRACKER INC,CLASS A COM,65290E101,1624121,28863,SH,SOLE,28863,0,0
1641,NGM BIOPHARMACEUTICALS INC,COM,62921N105,573352,360599,SH,SOLE,360599,0,0
1642,NICE LTD,SPONSORED ADR,653656108,16532430,63435,SH,SOLE,63435,0,0
1643,NIKE INC,CL B,654106103,5568315,59250,SH,SOLE,59250,0,0
1644,NIKE INC,CL B,654106103,10225024,108800,SH,SOLE,108800,0,0
1645,NIKE INC,CL B,654106103,16502888,175600,SH,SOLE,175600,0,0
1646,NIO INC,SPON ADS,62914V106,261693,58154,SH,SOLE,58154,0,0
1647,NISOURCE INC,COM,65473P105,49283371,1781756,SH,SOLE,1781756,0,0
1648,NKGEN BIOTECH INC,*W EXP 05/31/202,65488A119,22383,139893,SH,SOLE,139893,0,0
1649,NLIGHT INC,COM,65487K100,218712,16824,SH,SOLE,16824,0,0
1650,NN INC,COM,629337106,229985,48520,SH,SOLE,48520,0,0
1651,NOBLE CORP PLC,ORD SHS A,G65431127,33757186,696168,SH,SOLE,696168,0,0
1652,NOKIA CORP,SPONSORED ADR,654902204,517208,146104,SH,SOLE,146104,0,0
1653,NOMAD FOODS LTD,USD ORD SHS,G6564A105,977296,49964,SH,SOLE,49964,0,0
1654,NOMURA HLDGS INC,SPONSORED ADR,65535H208,100120,15595,SH,SOLE,15595,0,0
1655,NORDIC AMERICAN TANKERS LIMI,COM,G65773106,341326,87073,SH,SOLE,87073,0,0
1656,NORDSTROM INC,COM,655664100,33500249,1652701,SH,SOLE,1652701,0,0
1657,NORFOLK SOUTHN CORP,COM,655844108,1095941,4300,SH,SOLE,4300,0,0
1658,NORFOLK SOUTHN CORP,COM,655844108,169079484,663395,SH,SOLE,663395,0,0
1659,NORTHERN LTS FD TR IV,MAIN BUYWRITE,66538H179,3135009,229335,SH,OTR,0,229335,0
1660,NORTHERN OIL & GAS INC,COM,665531307,1002277,25259,SH,SOLE,25259,0,0
1661,NORTHERN TR CORP,COM,665859104,119408890,1342880,SH,SOLE,1342880,0,0
1662,NORTHROP GRUMMAN CORP,COM,666807102,8098927,16920,SH,SOLE,16920,0,0
1663,NORTHROP GRUMMAN CORP,COM,666807102,9573200,20000,SH,SOLE,20000,0,0
1664,NORTHWEST BANCSHARES INC MD,COM,667340103,1845453,158408,SH,SOLE,158408,0,0
1665,NORWEGIAN CRUISE LINE HLDG L,SHS,G66721104,1802073,86100,SH,SOLE,86100,0,0
1666,NOV INC,COM,62955J103,99563380,5100583,SH,SOLE,5100583,0,0
1667,NOVANTA INC,COM,67000B104,2313605,13238,SH,SOLE,13238,0,0
1668,NOVARTIS AG,SPONSORED ADR,66987V109,1187264,12274,SH,SOLE,12274,0,0
1669,NOVOCURE LTD,NOTE 11/0,67011XAB9,24276984,26555000,PRN,SOLE,26555000,0,0
1670,NOVOCURE LTD,ORD SHS,G6674U108,576731,36899,SH,OTR,0,36899,0
1671,NOVOCURE LTD,ORD SHS,G6674U108,6101639,390380,SH,SOLE,390380,0,0
1672,NRG ENERGY INC,COM NEW,629377508,19589351,289398,SH,SOLE,289398,0,0
1673,NU SKIN ENTERPRISES INC,CL A,67018T105,2534292,183246,SH,SOLE,183246,0,0
1674,NUCOR CORP,COM,670346105,21709630,109700,SH,SOLE,109700,0,0
1675,NUCOR CORP,COM,670346105,45893010,231900,SH,SOLE,231900,0,0
1676,NUCOR CORP,COM,670346105,79570247,402073,SH,SOLE,402073,0,0
1677,NUSCALE PWR CORP,CL A COM,67079K100,605972,114119,SH,SOLE,114119,0,0
1678,NUTANIX INC,CL A,67059N108,35392285,573433,SH,SOLE,573433,0,0
1679,NUTRIEN LTD,COM,67077M108,47966988,883207,SH,SOLE,883207,0,0
1680,NUVALENT INC,COM,670703107,2333647,31078,SH,SOLE,31078,0,0
1681,NUVEEN CHURCHILL DIRECT LEND,COM SHS,67090S108,1050153,58148,SH,SOLE,58148,0,0
1682,NUVEI CORPORATION,SUB VTG SHS,67079A102,2415768,76400,SH,SOLE,76400,0,0
1683,NUVEI CORPORATION,SUB VTG SHS,67079A102,14732928,465937,SH,SOLE,465937,0,0
1684,NV5 GLOBAL INC,COM,62945V109,1149363,11727,SH,SOLE,11727,0,0
1685,NVENT ELECTRIC PLC,SHS,G6700G107,36172245,479738,SH,SOLE,479738,0,0
1686,NVIDIA CORPORATION,COM,67066G104,562918,623,SH,OTR,0,623,0
1687,NVIDIA CORPORATION,COM,67066G104,57556772,63700,SH,SOLE,63700,0,0
1688,NVIDIA CORPORATION,COM,67066G104,166164684,183900,SH,SOLE,183900,0,0
1689,NVIDIA CORPORATION,COM,67066G104,211160165,233698,SH,SOLE,233698,0,0
1690,NVR INC,COM,62944T105,453598,56,SH,SOLE,56,0,0
1691,NWTN INC,CLASS B ORD SHS,G6693P106,342462,54187,SH,SOLE,54187,0,0
1692,NXP SEMICONDUCTORS N V,COM,N6596X109,391229,1579,SH,SOLE,1579,0,0
1693,OBSIDIAN ENERGY LTD,COM,674482203,217674,26481,SH,SOLE,26481,0,0
1694,OCCIDENTAL PETE CORP,COM,674599105,4071948,62655,SH,SOLE,62655,0,0
1695,OCCIDENTAL PETE CORP,COM,674599105,8481195,130500,SH,SOLE,130500,0,0
1696,OCCIDENTAL PETE CORP,COM,674599105,32728964,503600,SH,SOLE,503600,0,0
1697,OCEANFIRST FINL CORP,COM,675234108,246593,15027,SH,SOLE,15027,0,0
1698,OCUGEN INC,COM,67577C105,181771,110836,SH,SOLE,110836,0,0
1699,OFFERPAD SOLUTIONS INC,COM CL A,67623L307,93636,11560,SH,SOLE,11560,0,0
1700,OFG BANCORP,COM,67103X102,652973,17739,SH,SOLE,17739,0,0
1701,OIL STS INTL INC,COM,678026105,606052,98385,SH,SOLE,98385,0,0
1702,OKTA INC,CL A,679295105,2081938,19900,SH,SOLE,19900,0,0
1703,OKTA INC,CL A,679295105,3086290,29500,SH,SOLE,29500,0,0
1704,OKTA INC,CL A,679295105,15153161,144840,SH,SOLE,144840,0,0
1705,OLAPLEX HLDGS INC,COM,679369108,886032,461475,SH,SOLE,461475,0,0
1706,OLD DOMINION FREIGHT LINE IN,COM,679580100,1944841,8868,SH,SOLE,8868,0,0
1707,OLD NATL BANCORP IND,COM,680033107,17819222,1023505,SH,SOLE,1023505,0,0
1708,OLIN CORP,COM PAR $1,680665205,44784785,761646,SH,SOLE,761646,0,0
1709,OLINK HLDG AB,SPONSORED ADS,680710100,456752,19428,SH,SOLE,19428,0,0
1710,OLLIES BARGAIN OUTLET HLDGS,COM,681116109,23051111,289696,SH,SOLE,289696,0,0
1711,OLO INC,CL A,68134L109,359062,65403,SH,SOLE,65403,0,0
1712,OLYMPIC STEEL INC,COM,68162K106,202008,2850,SH,SOLE,2850,0,0
1713,OMEGA HEALTHCARE INVS INC,COM,681936100,86104966,2718818,SH,SOLE,2718818,0,0
1714,OMNIAB INC,COM,68218J103,141294,26069,SH,SOLE,26069,0,0
1715,ON HLDG AG,NAMEN AKT A,H5919C104,31248359,883221,SH,SOLE,883221,0,0
1716,ON SEMICONDUCTOR CORP,COM,682189105,5148500,70000,SH,SOLE,70000,0,0
1717,ON SEMICONDUCTOR CORP,COM,682189105,13606750,185000,SH,SOLE,185000,0,0
1718,ONE GAS INC,COM,68235P108,22776831,352965,SH,SOLE,352965,0,0
1719,ONEOK INC NEW,COM,682680103,423618,5284,SH,SOLE,5284,0,0
1720,ONESPAN INC,COM,68287N100,185661,15964,SH,SOLE,15964,0,0
1721,ONESPAWORLD HOLDINGS LIMITED,COM,P73684113,410448,31024,SH,SOLE,31024,0,0
1722,ONEWATER MARINE INC,CL A COM,68280L101,277137,9845,SH,SOLE,9845,0,0
1723,OP BANCORP,COM,67109R109,117375,11761,SH,SOLE,11761,0,0
1724,OPENDOOR TECHNOLOGIES INC,COM,683712103,640606,211421,SH,SOLE,211421,0,0
1725,OPERA LTD,SPONSORED ADS,68373M107,371614,23505,SH,SOLE,23505,0,0
1726,OPPENHEIMER HLDGS INC,CL A NON VTG,683797104,266466,6675,SH,SOLE,6675,0,0
1727,ORACLE CORP,COM,68389X105,6895989,54900,SH,SOLE,54900,0,0
1728,ORACLE CORP,COM,68389X105,8265138,65800,SH,SOLE,65800,0,0
1729,ORACLE CORP,COM,68389X105,185604853,1477628,SH,SOLE,1477628,0,0
1730,ORASURE TECHNOLOGIES INC,COM,68554V108,767926,124866,SH,SOLE,124866,0,0
1731,OREILLY AUTOMOTIVE INC,COM,67103H107,677328,600,SH,SOLE,600,0,0
1732,OREILLY AUTOMOTIVE INC,COM,67103H107,12825206,11361,SH,SOLE,11361,0,0
1733,ORGANON & CO,COMMON STOCK,68622V106,3661563,194764,SH,SOLE,194764,0,0
1734,ORION GROUP HLDGS INC,COM,68628V308,226476,27619,SH,SOLE,27619,0,0
1735,ORMAT TECHNOLOGIES INC,COM,686688102,2434468,36780,SH,SOLE,36780,0,0
1736,OUSTER INC,COM NEW,68989M202,589767,74278,SH,SOLE,74278,0,0
1737,OUTFRONT MEDIA INC,COM,69007J106,13864813,825778,SH,SOLE,825778,0,0
1738,OVINTIV INC,COM,69047Q102,133376824,2569881,SH,SOLE,2569881,0,0
1739,OWENS CORNING NEW,COM,690742101,19151476,114817,SH,SOLE,114817,0,0
1740,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,1082295,288612,SH,SOLE,288612,0,0
1741,PACIFIC PREMIER BANCORP,COM,69478X105,893472,37228,SH,SOLE,37228,0,0
1742,PACKAGING CORP AMER,COM,695156109,164389334,866210,SH,SOLE,866210,0,0
1743,PAGERDUTY INC,COM,69553P100,1393913,61460,SH,SOLE,61460,0,0
1744,PAGERDUTY INC,COM,69553P100,4483836,197700,SH,SOLE,197700,0,0
1745,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,184212,12900,SH,SOLE,12900,0,0
1746,PALANTIR TECHNOLOGIES INC,CL A,69608A108,255710,11113,SH,SOLE,11113,0,0
1747,PALANTIR TECHNOLOGIES INC,CL A,69608A108,1700439,73900,SH,SOLE,73900,0,0
1748,PALANTIR TECHNOLOGIES INC,CL A,69608A108,3603366,156600,SH,SOLE,156600,0,0
1749,PALMER SQUARE CAPITAL BDC IN,COM SHS,69702V107,754944,46344,SH,SOLE,46344,0,0
1750,PALO ALTO NETWORKS INC,COM,697435105,4367362,15371,SH,SOLE,15371,0,0
1751,PALO ALTO NETWORKS INC,COM,697435105,12103938,42600,SH,SOLE,42600,0,0
1752,PALO ALTO NETWORKS INC,COM,697435105,13695066,48200,SH,SOLE,48200,0,0
1753,PAMPA ENERGIA S A,SPONS ADR LVL I,697660207,371090,8602,SH,SOLE,8602,0,0
1754,PAN AMERN SILVER CORP,COM,697900108,4618232,306249,SH,SOLE,306249,0,0
1755,PAR PAC HOLDINGS INC,COM NEW,69888T207,26190376,706702,SH,SOLE,706702,0,0
1756,PAR TECHNOLOGY CORP,COM,698884103,1207937,26630,SH,SOLE,26630,0,0
1757,PARAMOUNT GLOBAL,CLASS B COM,92556H206,1471250,125000,SH,SOLE,125000,0,0
1758,PARAMOUNT GLOBAL,CLASS B COM,92556H206,27096482,2302165,SH,SOLE,2302165,0,0
1759,PARAMOUNT GROUP INC,COM,69924R108,17593433,3751265,SH,SOLE,3751265,0,0
1760,PARK NATL CORP,COM,700658107,1108400,8159,SH,SOLE,8159,0,0
1761,PARKER-HANNIFIN CORP,COM,701094104,186385288,335352,SH,SOLE,335352,0,0
1762,PATHWARD FINANCIAL INC,COM,59100U108,2085026,41304,SH,SOLE,41304,0,0
1763,PATTERSON COS INC,COM,703395103,1928588,69750,SH,SOLE,69750,0,0
1764,PATTERSON-UTI ENERGY INC,COM,703481101,33626980,2816330,SH,SOLE,2816330,0,0
1765,PAYCHEX INC,COM,704326107,12464200,101500,SH,SOLE,101500,0,0
1766,PAYCOM SOFTWARE INC,COM,70432V102,407373,2047,SH,OTR,0,2047,0
1767,PAYCOM SOFTWARE INC,COM,70432V102,28624802,143836,SH,SOLE,143836,0,0
1768,PAYCOR HCM INC,COM,70435P102,3372548,173485,SH,SOLE,173485,0,0
1769,PAYMENTUS HOLDINGS INC,COM CL A,70439P108,847415,37249,SH,SOLE,37249,0,0
1770,PAYONEER GLOBAL INC,COM,70451X104,1701005,350001,SH,SOLE,350001,0,0
1771,PAYPAL HLDGS INC,COM,70450Y103,679413,10142,SH,OTR,0,10142,0
1772,PAYPAL HLDGS INC,COM,70450Y103,4099788,61200,SH,SOLE,61200,0,0
1773,PAYPAL HLDGS INC,COM,70450Y103,23781450,355000,SH,SOLE,355000,0,0
1774,PAYPAL HLDGS INC,COM,70450Y103,136314869,2034854,SH,SOLE,2034854,0,0
1775,PAYSAFE LIMITED,SHS,G6964L206,667506,42274,SH,SOLE,42274,0,0
1776,PC CONNECTION INC,COM,69318J100,854387,12959,SH,SOLE,12959,0,0
1777,PDD HOLDINGS INC,SPONSORED ADS,722304102,8742000,75200,SH,SOLE,75200,0,0
1778,PDD HOLDINGS INC,SPONSORED ADS,722304102,22137255,190428,SH,SOLE,190428,0,0
1779,PEABODY ENERGY CORP,COM,704551100,21391813,881773,SH,SOLE,881773,0,0
1780,PEAKSTONE REALTY TRUST,COMMON SHARES,39818P799,162494,10074,SH,SOLE,10074,0,0
1781,PEAPACK-GLADSTONE FINL CORP,COM,704699107,259017,10646,SH,SOLE,10646,0,0
1782,PEBBLEBROOK HOTEL TR,COM,70509V100,38177751,2477466,SH,SOLE,2477466,0,0
1783,PEGASYSTEMS INC,COM,705573103,387646,5997,SH,SOLE,5997,0,0
1784,PEGASYSTEMS INC,NOTE 0.750% 3/0,705573AB9,33611074,35000000,PRN,SOLE,35000000,0,0
1785,PEMBINA PIPELINE CORP,COM,706327103,5904960,167291,SH,SOLE,167291,0,0
1786,PENN ENTERTAINMENT INC,COM,707569109,3186750,175000,SH,SOLE,175000,0,0
1787,PENNYMAC FINL SVCS INC NEW,COM,70932M107,10137042,111286,SH,SOLE,111286,0,0
1788,PENSKE AUTOMOTIVE GRP INC,COM,70959W103,9884306,61018,SH,SOLE,61018,0,0
1789,PENTAIR PLC,SHS,G7S00T104,20725266,242571,SH,SOLE,242571,0,0
1790,PENUMBRA INC,COM,70975L107,28178930,126261,SH,SOLE,126261,0,0
1791,PEPSICO INC,COM,713448108,962555,5500,SH,SOLE,5500,0,0
1792,PEPSICO INC,COM,713448108,5827833,33300,SH,SOLE,33300,0,0
1793,PEPSICO INC,COM,713448108,5937039,33924,SH,SOLE,33924,0,0
1794,PERFICIENT INC,COM,71375U101,467657,8308,SH,SOLE,8308,0,0
1795,PERFORMANCE FOOD GROUP CO,COM,71377A103,392830,5263,SH,OTR,0,5263,0
1796,PERFORMANCE FOOD GROUP CO,COM,71377A103,21196715,283986,SH,SOLE,283986,0,0
1797,PERMIAN RESOURCES CORP,CLASS A COM,71424F105,42950868,2432099,SH,SOLE,2432099,0,0
1798,PERSPECTIVE THERAPEUTICS INC,COM,46489V104,132950,111723,SH,SOLE,111723,0,0
1799,PETCO HEALTH & WELLNESS CO I,COM,71601V105,698592,306400,SH,SOLE,306400,0,0
1800,PETIQ INC,COM CL A,71639T106,2133313,116702,SH,SOLE,116702,0,0
1801,PETROLEO BRASILEIRO SA PETRO,SPONSORED ADR,71654V408,275255,18097,SH,SOLE,18097,0,0
1802,PETROLEO BRASILEIRO SA PETRO,SPONSORED ADR,71654V408,48672000,3200000,SH,SOLE,3200000,0,0
1803,PFIZER INC,COM,717081103,17853684,643376,SH,SOLE,643376,0,0
1804,PFIZER INC,COM,717081103,23717925,854700,SH,SOLE,854700,0,0
1805,PFIZER INC,COM,717081103,38897175,1401700,SH,SOLE,1401700,0,0
1806,PG&E CORP,COM,69331C108,3336916,199100,SH,SOLE,199100,0,0
1807,PG&E CORP,COM,69331C108,6721414,401039,SH,SOLE,401039,0,0
1808,PGIM ETF TR,JENNISON FOC GWT,69344A875,2117368,25731,SH,OTR,0,25731,0
1809,PHILIP MORRIS INTL INC,COM,718172109,1151205,12565,SH,SOLE,12565,0,0
1810,PHILIP MORRIS INTL INC,COM,718172109,4745916,51800,SH,SOLE,51800,0,0
1811,PHILIP MORRIS INTL INC,COM,718172109,4773402,52100,SH,SOLE,52100,0,0
1812,PHILLIPS 66,COM,718546104,424684,2600,SH,SOLE,2600,0,0
1813,PHILLIPS 66,COM,718546104,1470060,9000,SH,SOLE,9000,0,0
1814,PHILLIPS 66,COM,718546104,4599491,28159,SH,SOLE,28159,0,0
1815,PHREESIA INC,COM,71944F106,318125,13294,SH,SOLE,13294,0,0
1816,PIEDMONT LITHIUM INC,COM,72016P105,176930,13283,SH,SOLE,13283,0,0
1817,PILGRIMS PRIDE CORP,COM,72147K108,25161742,733151,SH,SOLE,733151,0,0
1818,PINNACLE WEST CAP CORP,COM,723484101,13548474,181299,SH,SOLE,181299,0,0
1819,PINTEREST INC,CL A,72352L106,3342881,96420,SH,SOLE,96420,0,0
1820,PINTEREST INC,CL A,72352L106,6961736,200800,SH,SOLE,200800,0,0
1821,PIONEER NAT RES CO,COM,723787107,39375000,150000,SH,SOLE,150000,0,0
1822,PIONEER NAT RES CO,COM,723787107,776540625,2958250,SH,SOLE,2958250,0,0
1823,PIPER SANDLER COMPANIES,COM,724078100,782845,3944,SH,SOLE,3944,0,0
1824,PIXELWORKS INC,COM NEW,72581M305,42039,16294,SH,SOLE,16294,0,0
1825,PLANET FITNESS INC,CL A,72703H101,90395257,1443322,SH,SOLE,1443322,0,0
1826,PLAYA HOTELS & RESORTS NV,SHS,N70544106,4027566,415213,SH,SOLE,415213,0,0
1827,PLEXUS CORP,COM,729132100,2031424,21424,SH,SOLE,21424,0,0
1828,PLUG POWER INC,COM NEW,72919P202,1083600,315000,SH,SOLE,315000,0,0
1829,PLUG POWER INC,COM NEW,72919P202,4200753,1221149,SH,SOLE,1221149,0,0
1830,PNC FINL SVCS GROUP INC,COM,693475105,599213,3708,SH,SOLE,3708,0,0
1831,PNM RES INC,COM,69349H107,13244349,351869,SH,SOLE,351869,0,0
1832,POOL CORP,COM,73278L105,322800,800,SH,SOLE,800,0,0
1833,POOL CORP,COM,73278L105,856227,2122,SH,SOLE,2122,0,0
1834,POPULAR INC,COM NEW,733174700,8810145,100013,SH,SOLE,100013,0,0
1835,PORCH GROUP INC,COM,733245104,305096,70788,SH,SOLE,70788,0,0
1836,PORTLAND GEN ELEC CO,COM NEW,736508847,573174,13647,SH,SOLE,13647,0,0
1837,POSEIDA THERAPEUTICS INC,COM,73730P108,181310,56837,SH,SOLE,56837,0,0
1838,POTLATCHDELTIC CORPORATION,COM,737630103,2964470,63047,SH,SOLE,63047,0,0
1839,POWER INTEGRATIONS INC,COM,739276103,17088859,238838,SH,SOLE,238838,0,0
1840,POWERSCHOOL HOLDINGS INC,COM CL A,73939C106,1281147,60176,SH,SOLE,60176,0,0
1841,PPG INDS INC,COM,693506107,360511,2488,SH,SOLE,2488,0,0
1842,PRAXIS PRECISION MEDICINES I,COM NEW,74006W207,812237,13311,SH,SOLE,13311,0,0
1843,PRESTIGE CONSMR HEALTHCARE I,COM,74112D101,1918124,26435,SH,SOLE,26435,0,0
1844,PRICE T ROWE GROUP INC,COM,74144T108,149671918,1227624,SH,SOLE,1227624,0,0
1845,PRIMO WATER CORPORATION,COM,74167P108,12627833,693456,SH,SOLE,693456,0,0
1846,PRIMORIS SVCS CORP,COM,74164F103,8047646,189045,SH,SOLE,189045,0,0
1847,PRIVIA HEALTH GROUP INC,COM,74276R102,916322,46775,SH,SOLE,46775,0,0
1848,PROCTER AND GAMBLE CO,COM,742718109,1070850,6600,SH,SOLE,6600,0,0
1849,PROCTER AND GAMBLE CO,COM,742718109,4169825,25700,SH,SOLE,25700,0,0
1850,PROFRAC HLDG CORP,CLASS A COM,74319N100,4309998,515550,SH,SOLE,515550,0,0
1851,PROGRESS SOFTWARE CORP,COM,743312100,6696909,125622,SH,SOLE,125622,0,0
1852,PROGRESSIVE CORP,COM,743315103,18365616,88800,SH,SOLE,88800,0,0
1853,PROGRESSIVE CORP,COM,743315103,142398879,688516,SH,SOLE,688516,0,0
1854,PROLOGIS INC.,COM,74340W103,2780197,21350,SH,SOLE,21350,0,0
1855,PROSPECT CAP CORP,COM,74348T102,94342,17091,SH,SOLE,17091,0,0
1856,PROVIDENT BANCORP INC,COM NEW,74383L105,230157,25292,SH,SOLE,25292,0,0
1857,PROVIDENT FINL SVCS INC,COM,74386T105,9085065,623546,SH,SOLE,623546,0,0
1858,PRUDENTIAL FINL INC,COM,744320102,587000,5000,SH,SOLE,5000,0,0
1859,PRUDENTIAL FINL INC,COM,744320102,34116440,290600,SH,SOLE,290600,0,0
1860,PRUDENTIAL FINL INC,COM,744320102,102930450,876750,SH,SOLE,876750,0,0
1861,PRUDENTIAL PLC,ADR,74435K204,1317972,68395,SH,SOLE,68395,0,0
1862,PUBLIC STORAGE,COM,74460D109,3147151,10850,SH,SOLE,10850,0,0
1863,PUBLIC SVC ENTERPRISE GRP IN,COM,744573106,161576681,2419537,SH,SOLE,2419537,0,0
1864,PUBMATIC INC,COM CL A,74467Q103,4496743,189576,SH,SOLE,189576,0,0
1865,PULMONX CORP,COM,745848101,414109,44672,SH,SOLE,44672,0,0
1866,PULTE GROUP INC,COM,745867101,7538750,62500,SH,SOLE,62500,0,0
1867,PULTE GROUP INC,COM,745867101,11881070,98500,SH,SOLE,98500,0,0
1868,PULTE GROUP INC,COM,745867101,149506560,1239484,SH,SOLE,1239484,0,0
1869,PUMA BIOTECHNOLOGY INC,COM,74587V107,173358,32709,SH,SOLE,32709,0,0
1870,PURE STORAGE INC,CL A,74624M102,3119400,60000,SH,SOLE,60000,0,0
1871,PUTNAM ETF TRUST,FOCUSED LAR CAP,746729300,11033281,308796,SH,OTR,0,308796,0
1872,PVH CORPORATION,COM,693656100,62241438,442653,SH,SOLE,442653,0,0
1873,PYROPHYTE ACQUISITION CORP,*W EXP 05/03/202,G7308P127,18102,721193,SH,SOLE,721193,0,0
1874,PYROPHYTE ACQUISITION CORP,CL A ORD SHS,G7308P101,16053767,1442387,SH,SOLE,1442387,0,0
1875,PYXIS ONCOLOGY INC,COMMON STOCK,747324101,11051820,2594324,SH,SOLE,2594324,0,0
1876,QCR HOLDINGS INC,COM,74727A104,209432,3448,SH,SOLE,3448,0,0
1877,QIAGEN NV,SHS NEW,N72482149,3560991,82833,SH,SOLE,82833,0,0
1878,QORVO INC,COM,74736K101,16680435,145262,SH,SOLE,145262,0,0
1879,QUAKER HOUGHTON,COM,747316107,3183838,15512,SH,SOLE,15512,0,0
1880,QUALCOMM INC,COM,747525103,1844016,10892,SH,SOLE,10892,0,0
1881,QUALCOMM INC,COM,747525103,39599270,233900,SH,SOLE,233900,0,0
1882,QUALCOMM INC,COM,747525103,49012350,289500,SH,SOLE,289500,0,0
1883,QUALYS INC,COM,74758T303,14350820,86000,SH,SOLE,86000,0,0
1884,QUANTA SVCS INC,COM,74762E102,45889773,176635,SH,SOLE,176635,0,0
1885,QUICKLOGIC CORP,COM NEW,74837P405,259397,16182,SH,SOLE,16182,0,0
1886,QUIDELORTHO CORP,COM,219798105,2397000,50000,SH,SOLE,50000,0,0
1887,QUIDELORTHO CORP,COM,219798105,3470520,72393,SH,SOLE,72393,0,0
1888,QUINSTREET INC,COM,74874Q100,6987144,395648,SH,SOLE,395648,0,0
1889,QURATE RETAIL INC,COM SER A,74915M100,359207,292038,SH,SOLE,292038,0,0
1890,R1 RCM INC,COM,77634L105,25986418,2017579,SH,SOLE,2017579,0,0
1891,RACKSPACE TECHNOLOGY INC,COM,750102105,177164,112129,SH,SOLE,112129,0,0
1892,RADIAN GROUP INC,COM,750236101,1035897,30950,SH,SOLE,30950,0,0
1893,RALPH LAUREN CORP,CL A,751212101,1052583,5606,SH,SOLE,5606,0,0
1894,RALPH LAUREN CORP,CL A,751212101,1652288,8800,SH,SOLE,8800,0,0
1895,RANGE RES CORP,COM,75281A109,657372,19093,SH,SOLE,19093,0,0
1896,RANGE RES CORP,COM,75281A109,1291125,37500,SH,SOLE,37500,0,0
1897,RAPID7 INC,COM,753422104,9269148,189012,SH,SOLE,189012,0,0
1898,RAPT THERAPEUTICS INC,COM,75382E109,520436,57955,SH,SOLE,57955,0,0
1899,RAYMOND JAMES FINL INC,COM,754730109,2956100,23019,SH,SOLE,23019,0,0
