,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
1702,NATERA INC,COM,632307104,70402,1591,SH,OTR,0,1591,0
1703,NATERA INC,COM,632307104,23656316,534606,SH,SOLE,534606,0,0
1704,NATIONAL FUEL GAS CO,COM,636180101,89545,1725,SH,OTR,0,1725,0
1705,NATIONAL FUEL GAS CO,COM,636180101,5057228,97423,SH,SOLE,97423,0,0
1706,NATIONAL GRID PLC,SPONSORED ADR NE,636274409,313275,5167,SH,SOLE,5167,0,0
1707,NATIONAL INSTRS CORP,COM,636518102,161040596,2701117,SH,SOLE,2701117,0,0
1708,NATIONAL STORAGE AFFILIATES,COM SHS BEN IN,637870106,43155513,1359657,SH,SOLE,1359657,0,0
1709,NATIONAL VISION HLDGS INC,COM,63845R107,171411,10594,SH,OTR,0,10594,0
1710,NATIONAL VISION HLDGS INC,COM,63845R107,2688242,166146,SH,SOLE,166146,0,0
1711,NATIONAL WESTN LIFE GROUP IN,CL A,638517102,4815015,11006,SH,SOLE,11006,0,0
1712,NAVIENT CORPORATION,COM,63938C108,4010228,232882,SH,SOLE,232882,0,0
1713,NAVITAS SEMICONDUCTOR CORP,COM,63942X106,86048,12381,SH,SOLE,12381,0,0
1714,NCINO INC,COM,63947X101,586328,18438,SH,SOLE,18438,0,0
1715,NCL CORP LTD,NOTE  5.375% 8/0,62886HAX9,8729175,7500000,PRN,SOLE,7500000,0,0
1716,NEKTAR THERAPEUTICS,COM,640268108,794333,1333668,SH,SOLE,1333668,0,0
1717,NEOGAMES S A,SHS,L6673X107,12307194,455822,SH,SOLE,455822,0,0
1718,NERDWALLET INC,COM CL A,64082B102,107391,12080,SH,OTR,0,12080,0
1719,NET POWER INC,COM CL A,64107A105,566492,37516,SH,SOLE,37516,0,0
1720,NETAPP INC,COM,64110D104,8802080,116000,SH,SOLE,116000,0,0
1721,NETAPP INC,COM,64110D104,13734280,181000,SH,SOLE,181000,0,0
1722,NETFLIX INC,COM,64110L106,418003,1107,SH,OTR,0,1107,0
1723,NETFLIX INC,COM,64110L106,10789542,28574,SH,SOLE,28574,0,0
1724,NETFLIX INC,COM,64110L106,12725120,33700,SH,SOLE,33700,0,0
1725,NETFLIX INC,COM,64110L106,36476160,96600,SH,SOLE,96600,0,0
1726,NETSCOUT SYS INC,COM,64115T104,152261,5434,SH,OTR,0,5434,0
1727,NETSCOUT SYS INC,COM,64115T104,297741,10626,SH,SOLE,10626,0,0
1728,NETSTREIT CORP,COM,64119V303,1584003,101669,SH,SOLE,101669,0,0
1729,NEUROCRINE BIOSCIENCES INC,COM,64125C109,612675,5446,SH,OTR,0,5446,0
1730,NEUROCRINE BIOSCIENCES INC,COM,64125C109,5625000,50000,SH,SOLE,50000,0,0
1731,NEUROCRINE BIOSCIENCES INC,COM,64125C109,53172225,472642,SH,SOLE,472642,0,0
1732,NEURONETICS INC,COM,64131A105,1885252,1396483,SH,SOLE,1396483,0,0
1733,NEVRO CORP,COM,64157F103,9533,496,SH,OTR,0,496,0
1734,NEVRO CORP,COM,64157F103,17987056,935851,SH,SOLE,935851,0,0
1735,NEW FORTRESS ENERGY INC,COM CL A,644393100,16334274,498300,SH,SOLE,498300,0,0
1736,NEW JERSEY RES CORP,COM,646025106,235451,5795,SH,OTR,0,5795,0
1737,NEW JERSEY RES CORP,COM,646025106,5125393,126148,SH,SOLE,126148,0,0
1738,NEW ORIENTAL ED & TECHNOLOGY,SPON ADR,647581206,1872722,31985,SH,SOLE,31985,0,0
1739,NEW RELIC INC,COM,64829B100,111960137,1307640,SH,SOLE,1307640,0,0
1740,NEW YORK CMNTY BANCORP INC,COM,649445103,7690981,678217,SH,SOLE,678217,0,0
1741,NEW YORK MTG TR INC,COM,649604840,34478,4061,SH,OTR,0,4061,0
1742,NEW YORK MTG TR INC,COM,649604840,7852477,924909,SH,SOLE,924909,0,0
1743,NEWELL BRANDS INC,COM,651229106,903,100,SH,OTR,0,100,0
1744,NEWELL BRANDS INC,COM,651229106,9549306,1057509,SH,SOLE,1057509,0,0
1745,NEWMARK GROUP INC,CL A,65158N102,9973,1551,SH,OTR,0,1551,0
1746,NEWMARK GROUP INC,CL A,65158N102,753223,117142,SH,SOLE,117142,0,0
1747,NEWMARKET CORP,COM,651587107,2665624,5858,SH,SOLE,5858,0,0
1748,NEWMONT CORP,COM,651639106,1855629,50220,SH,SOLE,50220,0,0
1749,NEWS CORP NEW,CL A,65249B109,12661611,631187,SH,SOLE,631187,0,0
1750,NEXGEN ENERGY LTD,COM,65340P106,4639,777,SH,OTR,0,777,0
1751,NEXGEN ENERGY LTD,COM,65340P106,83932,14059,SH,SOLE,14059,0,0
1752,NEXTDECADE CORP,COM,65342K105,114877,22437,SH,SOLE,22437,0,0
1753,NEXTERA ENERGY INC,COM,65339F101,217702,3800,SH,SOLE,3800,0,0
1754,NEXTERA ENERGY INC,COM,65339F101,332282,5800,SH,SOLE,5800,0,0
1755,NEXTERA ENERGY INC,COM,65339F101,422055,7367,SH,OTR,0,7367,0
1756,NEXTERA ENERGY INC,COM,65339F101,2015519,35181,SH,SOLE,35181,0,0
1757,NEXTGEN HEALTHCARE INC,COM,65343C102,15303026,644881,SH,SOLE,644881,0,0
1758,NICE LTD,SPONSORED ADR,653656108,1830900,10770,SH,SOLE,10770,0,0
1759,NIKE INC,CL B,654106103,121055,1266,SH,OTR,0,1266,0
1760,NIKE INC,CL B,654106103,2573421,26913,SH,SOLE,26913,0,0
1761,NIKE INC,CL B,654106103,15500002,162100,SH,SOLE,162100,0,0
1762,NIKE INC,CL B,654106103,19936770,208500,SH,SOLE,208500,0,0
1763,NISOURCE INC,COM,65473P105,33515,1358,SH,OTR,0,1358,0
1764,NISOURCE INC,COM,65473P105,61708835,2500358,SH,SOLE,2500358,0,0
1765,NNN REIT INC,COM,637417106,431113,12199,SH,OTR,0,12199,0
1766,NOBLE CORP PLC,ORD SHS A,G65431127,4414755,87162,SH,SOLE,87162,0,0
1767,NOGIN INC,*W EXP 08/26/202,65528N113,3293,165468,SH,SOLE,165468,0,0
1768,NORDSON CORP,COM,655663102,339218,1520,SH,SOLE,1520,0,0
1769,NORFOLK SOUTHN CORP,COM,655844108,127217,646,SH,OTR,0,646,0
1770,NORFOLK SOUTHN CORP,COM,655844108,390512,1983,SH,SOLE,1983,0,0
1771,NORFOLK SOUTHN CORP,COM,655844108,846799,4300,SH,SOLE,4300,0,0
1772,NORTHROP GRUMMAN CORP,COM,666807102,228459,519,SH,OTR,0,519,0
1773,NORTHROP GRUMMAN CORP,COM,666807102,204565537,464721,SH,SOLE,464721,0,0
1774,NORTHWEST BANCSHARES INC MD,COM,667340103,103835,10150,SH,OTR,0,10150,0
1775,NORTHWEST BANCSHARES INC MD,COM,667340103,811178,79294,SH,SOLE,79294,0,0
1776,NORWEGIAN CRUISE LINE HLDG L,SHS,G66721104,4195808,254600,SH,SOLE,254600,0,0
1777,NORWEGIAN CRUISE LINE HLDG L,SHS,G66721104,9055760,549500,SH,SOLE,549500,0,0
1778,NOV INC,COM,62955J103,343408,16431,SH,OTR,0,16431,0
1779,NOV INC,COM,62955J103,14484724,693049,SH,SOLE,693049,0,0
1780,NOVANTA INC,COM,67000B104,10464378,72953,SH,SOLE,72953,0,0
1781,NOVARTIS AG,SPONSORED ADR,66987V109,398782,3915,SH,SOLE,3915,0,0
1782,NOVAVAX INC,COM NEW,670002401,9991265,1380009,SH,SOLE,1380009,0,0
1783,NOVOCURE LTD,NOTE        11/0,67011XAB9,21666061,25055000,PRN,SOLE,25055000,0,0
1784,NOVOCURE LTD,ORD SHS,G6674U108,1049750,65000,SH,SOLE,65000,0,0
1785,NOVOCURE LTD,ORD SHS,G6674U108,1348525,83500,SH,SOLE,83500,0,0
1786,NOVOCURE LTD,ORD SHS,G6674U108,17920282,1109615,SH,SOLE,1109615,0,0
1787,NOVO-NORDISK A S,ADR,670100205,376681500,585000,SH,SOLE,585000,0,0
1788,NU HLDGS LTD,ORD SHS CL A,G6683N103,4473946,617096,SH,SOLE,617096,0,0
1789,NU SKIN ENTERPRISES INC,CL A,67018T105,20552,969,SH,OTR,0,969,0
1790,NU SKIN ENTERPRISES INC,CL A,67018T105,1612066,76005,SH,SOLE,76005,0,0
1791,NURIX THERAPEUTICS INC,COM,67080M103,206522,26275,SH,SOLE,26275,0,0
1792,NUTANIX INC,CL A,67059N108,203769,5842,SH,OTR,0,5842,0
1793,NUTANIX INC,CL A,67059N108,4672385,133956,SH,SOLE,133956,0,0
1794,NUTANIX INC,CL A,67059N108,5580800,160000,SH,SOLE,160000,0,0
1795,NUTANIX INC,CL A,67059N108,8371200,240000,SH,SOLE,240000,0,0
1796,NUTRIEN LTD,COM,67077M108,89214976,1444543,SH,SOLE,1444543,0,0
1797,NV5 GLOBAL INC,COM,62945V109,1067672,11095,SH,SOLE,11095,0,0
1798,NVENT ELECTRIC PLC,SHS,G6700G107,128766,2430,SH,OTR,0,2430,0
1799,NVENT ELECTRIC PLC,SHS,G6700G107,24465801,461706,SH,SOLE,461706,0,0
1800,NVIDIA CORPORATION,COM,67066G104,1679061,3860,SH,OTR,0,3860,0
1801,NVIDIA CORPORATION,COM,67066G104,26577889,61100,SH,SOLE,61100,0,0
1802,NVIDIA CORPORATION,COM,67066G104,138022327,317300,SH,SOLE,317300,0,0
1803,NVIDIA CORPORATION,COM,67066G104,287447482,660814,SH,SOLE,660814,0,0
1804,NVR INC,COM,62944T105,89450,15,SH,SOLE,15,0,0
1805,NVR INC,COM,62944T105,399541,67,SH,OTR,0,67,0
1806,OBSIDIAN ENERGY LTD,COM,674482203,388609,47276,SH,SOLE,47276,0,0
1807,OCCIDENTAL PETE CORP,COM,674599105,66216528,1020600,SH,SOLE,1020600,0,0
1808,OCCIDENTAL PETE CORP,COM,674599105,73081805,1126415,SH,SOLE,1126415,0,0
1809,OCEANEERING INTL INC,COM,675232102,540,21,SH,OTR,0,21,0
1810,OCEANEERING INTL INC,COM,675232102,15590924,606179,SH,SOLE,606179,0,0
1811,OCUGEN INC,COM,67577C105,4963,12407,SH,SOLE,12407,0,0
1812,OCULAR THERAPEUTIX INC,COM,67576A100,164360,52344,SH,SOLE,52344,0,0
1813,OFFERPAD SOLUTIONS INC,*W EXP 09/01/202,67623L117,799,59646,SH,SOLE,59646,0,0
1814,OFFICE PPTYS INCOME TR,COM SHS BEN INT,67623C109,8088730,1972861,SH,SOLE,1972861,0,0
1815,OGE ENERGY CORP,COM,670837103,1610939,48333,SH,SOLE,48333,0,0
1816,OIL STS INTL INC,COM,678026105,83918,10026,SH,OTR,0,10026,0
1817,OKTA INC,CL A,679295105,225701,2769,SH,OTR,0,2769,0
1818,OKTA INC,CL A,679295105,1275958,15654,SH,SOLE,15654,0,0
1819,OKTA INC,CL A,679295105,1630200,20000,SH,SOLE,20000,0,0
1820,OLD DOMINION FREIGHT LINE IN,COM,679580100,378455,925,SH,OTR,0,925,0
1821,OLD DOMINION FREIGHT LINE IN,COM,679580100,53229523,130101,SH,SOLE,130101,0,0
1822,OLD NATL BANCORP IND,COM,680033107,395953,27232,SH,SOLE,27232,0,0
1823,OLIN CORP,COM PAR $1,680665205,25440,509,SH,OTR,0,509,0
1824,OLIN CORP,COM PAR $1,680665205,25844158,517090,SH,SOLE,517090,0,0
1825,OLLIES BARGAIN OUTLET HLDGS,COM,681116109,79971601,1036170,SH,SOLE,1036170,0,0
1826,OLO INC,CL A,68134L109,41850,6906,SH,OTR,0,6906,0
1827,OLO INC,CL A,68134L109,111759,18442,SH,SOLE,18442,0,0
1828,ON SEMICONDUCTOR CORP,COM,682189105,6971250,75000,SH,SOLE,75000,0,0
1829,ONEOK INC NEW,COM,682680103,333008,5250,SH,SOLE,5250,0,0
1830,ONEOK INC NEW,COM,682680103,1186648,18708,SH,OTR,0,18708,0
1831,ONEOK INC NEW,COM,682680103,52290804,824386,SH,SOLE,824386,0,0
1832,OPEN LENDING CORP,COM,68373J104,451219,61642,SH,SOLE,61642,0,0
1833,OPTION CARE HEALTH INC,COM NEW,68404L201,43899,1357,SH,OTR,0,1357,0
1834,OPTION CARE HEALTH INC,COM NEW,68404L201,3904774,120704,SH,SOLE,120704,0,0
1835,ORACLE CORP,COM,68389X105,12392640,117000,SH,SOLE,117000,0,0
1836,ORACLE CORP,COM,68389X105,13430656,126800,SH,SOLE,126800,0,0
1837,ORACLE CORP,COM,68389X105,91796521,866659,SH,SOLE,866659,0,0
1838,ORASURE TECHNOLOGIES INC,COM,68554V108,163852,27631,SH,SOLE,27631,0,0
1839,OREILLY AUTOMOTIVE INC,COM,67103H107,246301,271,SH,OTR,0,271,0
1840,OREILLY AUTOMOTIVE INC,COM,67103H107,545316,600,SH,SOLE,600,0,0
1841,OREILLY AUTOMOTIVE INC,COM,67103H107,96021968,105651,SH,SOLE,105651,0,0
1842,ORGANON & CO,COMMON STOCK,68622V106,7971139,459167,SH,SOLE,459167,0,0
1843,ORION OFFICE REIT INC,COM,68629Y103,6591,1265,SH,OTR,0,1265,0
1844,ORION OFFICE REIT INC,COM,68629Y103,299127,57414,SH,SOLE,57414,0,0
1845,OSCAR HEALTH INC,CL A,687793109,317713,57040,SH,OTR,0,57040,0
1846,OSCAR HEALTH INC,CL A,687793109,4676399,839569,SH,SOLE,839569,0,0
1847,OTIS WORLDWIDE CORP,COM,68902V107,152830,1903,SH,OTR,0,1903,0
1848,OTIS WORLDWIDE CORP,COM,68902V107,344610,4291,SH,SOLE,4291,0,0
1849,OTTER TAIL CORP,COM,689648103,1987662,26181,SH,SOLE,26181,0,0
1850,OUTFRONT MEDIA INC,COM,69007J106,11421080,1130800,SH,SOLE,1130800,0,0
1851,OVERSTOCK COM INC DEL,COM,690370101,8487936,536532,SH,SOLE,536532,0,0
1852,OVINTIV INC,COM,69047Q102,4156429,87375,SH,SOLE,87375,0,0
1853,OWENS CORNING NEW,COM,690742101,93986,689,SH,OTR,0,689,0
1854,OWENS CORNING NEW,COM,690742101,85923704,629893,SH,SOLE,629893,0,0
1855,OXFORD INDS INC,COM,691497309,5838744,60738,SH,SOLE,60738,0,0
1856,PACCAR INC,COM,693718108,155587,1830,SH,OTR,0,1830,0
1857,PACCAR INC,COM,693718108,6087432,71600,SH,SOLE,71600,0,0
1858,PACCAR INC,COM,693718108,11188632,131600,SH,SOLE,131600,0,0
1859,PACCAR INC,COM,693718108,25574101,300801,SH,SOLE,300801,0,0
1860,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,2728530,326770,SH,SOLE,326770,0,0
1861,PACIFIC PREMIER BANCORP,COM,69478X105,130016,5975,SH,OTR,0,5975,0
1862,PACIFIC PREMIER BANCORP,COM,69478X105,417335,19179,SH,SOLE,19179,0,0
1863,PACKAGING CORP AMER,COM,695156109,172744,1125,SH,OTR,0,1125,0
1864,PACKAGING CORP AMER,COM,695156109,24276409,158101,SH,SOLE,158101,0,0
1865,PACWEST BANCORP DEL,COM,695263103,3703517,468207,SH,SOLE,468207,0,0
1866,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,2975056,345535,SH,SOLE,345535,0,0
1867,PALANTIR TECHNOLOGIES INC,CL A,69608A108,243344,15209,SH,SOLE,15209,0,0
1868,PALO ALTO NETWORKS INC,COM,697435105,11675112,49800,SH,SOLE,49800,0,0
1869,PALO ALTO NETWORKS INC,COM,697435105,60579296,258400,SH,SOLE,258400,0,0
1870,PALO ALTO NETWORKS INC,COM,697435105,118692987,506283,SH,SOLE,506283,0,0
1871,PALOMAR HLDGS INC,COM,69753M105,288514,5685,SH,SOLE,5685,0,0
1872,PAN AMERN SILVER CORP,COM,697900108,21416,1479,SH,OTR,0,1479,0
1873,PAN AMERN SILVER CORP,COM,697900108,11913377,822747,SH,SOLE,822747,0,0
1874,PANGAEA LOGISTICS SOLUTION L,SHS,G6891L105,127714,21720,SH,SOLE,21720,0,0
1875,PAR PAC HOLDINGS INC,COM NEW,69888T207,26849480,747064,SH,SOLE,747064,0,0
1876,PARAMOUNT GROUP INC,COM,69924R108,12451,2695,SH,OTR,0,2695,0
1877,PARAMOUNT GROUP INC,COM,69924R108,18854359,4081030,SH,SOLE,4081030,0,0
1878,PARK HOTELS & RESORTS INC,COM,700517105,54368,4413,SH,OTR,0,4413,0
1879,PARK HOTELS & RESORTS INC,COM,700517105,57992938,4707219,SH,SOLE,4707219,0,0
1880,PARKER-HANNIFIN CORP,COM,701094104,216300846,555301,SH,SOLE,555301,0,0
1881,PARSONS CORP DEL,COM,70202L102,9408094,173102,SH,SOLE,173102,0,0
1882,PATHWARD FINANCIAL INC,COM,59100U108,1204424,26132,SH,SOLE,26132,0,0
1883,PATRICK INDS INC,COM,703343103,1241793,16544,SH,SOLE,16544,0,0
1884,PAYCHEX INC,COM,704326107,742495,6438,SH,OTR,0,6438,0
1885,PAYPAL HLDGS INC,COM,70450Y103,417463,7141,SH,OTR,0,7141,0
1886,PAYPAL HLDGS INC,COM,70450Y103,3315968,56722,SH,SOLE,56722,0,0
1887,PAYPAL HLDGS INC,COM,70450Y103,8774846,150100,SH,SOLE,150100,0,0
1888,PAYPAL HLDGS INC,COM,70450Y103,12902122,220700,SH,SOLE,220700,0,0
1889,PC CONNECTION INC,COM,69318J100,15160,284,SH,OTR,0,284,0
1890,PC CONNECTION INC,COM,69318J100,205833,3856,SH,SOLE,3856,0,0
1891,PDD HOLDINGS INC,SPONSORED ADS,722304102,490350,5000,SH,SOLE,5000,0,0
1892,PDD HOLDINGS INC,SPONSORED ADS,722304102,2451750,25000,SH,SOLE,25000,0,0
1893,PEABODY ENERGY CORP,COM,704551100,10665828,410382,SH,SOLE,410382,0,0
1894,PEBBLEBROOK HOTEL TR,COM,70509V100,14113663,1038533,SH,SOLE,1038533,0,0
1895,PEGASYSTEMS INC,COM,705573103,73146,1685,SH,OTR,0,1685,0
1896,PEGASYSTEMS INC,COM,705573103,362474,8350,SH,SOLE,8350,0,0
1897,PEMBINA PIPELINE CORP,COM,706327103,142424,4738,SH,OTR,0,4738,0
1898,PEMBINA PIPELINE CORP,COM,706327103,18430327,613118,SH,SOLE,613118,0,0
1899,PENSKE AUTOMOTIVE GRP INC,COM,70959W103,30649663,183465,SH,SOLE,183465,0,0
1900,PENTAIR PLC,SHS,G7S00T104,197552,3051,SH,OTR,0,3051,0
1901,PENTAIR PLC,SHS,G7S00T104,194554519,3004703,SH,SOLE,3004703,0,0
1902,PENUMBRA INC,COM,70975L107,18868980,78000,SH,SOLE,78000,0,0
1903,PENUMBRA INC,COM,70975L107,32854281,135812,SH,SOLE,135812,0,0
1904,PEPSICO INC,COM,713448108,626928,3700,SH,SOLE,3700,0,0
1905,PEPSICO INC,COM,713448108,5557632,32800,SH,SOLE,32800,0,0
1906,PEPSICO INC,COM,713448108,19456626,114829,SH,SOLE,114829,0,0
1907,PERFICIENT INC,COM,71375U101,31649,547,SH,OTR,0,547,0
1908,PERFICIENT INC,COM,71375U101,1563088,27015,SH,SOLE,27015,0,0
1909,PERFORMANCE FOOD GROUP CO,COM,71377A103,343330,5833,SH,SOLE,5833,0,0
1910,PERION NETWORK LTD,SHS NEW,M78673114,2991387,97662,SH,SOLE,97662,0,0
1911,PERRIGO CO PLC,SHS,G97822103,239242,7488,SH,OTR,0,7488,0
1912,PERRIGO CO PLC,SHS,G97822103,19951817,624470,SH,SOLE,624470,0,0
1913,PETCO HEALTH & WELLNESS CO I,COM,71601V105,65968,16129,SH,OTR,0,16129,0
1914,PFIZER INC,COM,717081103,37956431,1144300,SH,SOLE,1144300,0,0
1915,PFIZER INC,COM,717081103,201872620,6086000,SH,SOLE,6086000,0,0
1916,PFIZER INC,COM,717081103,251855763,7592878,SH,SOLE,7592878,0,0
1917,PHENOMEX INC,COM,084310101,34217,34282,SH,SOLE,34282,0,0
1918,PHILIP MORRIS INTL INC,COM,718172109,259224,2800,SH,SOLE,2800,0,0
1919,PHILIP MORRIS INTL INC,COM,718172109,518448,5600,SH,SOLE,5600,0,0
1920,PHILIP MORRIS INTL INC,COM,718172109,7354463,79439,SH,SOLE,79439,0,0
1921,PHILLIPS 66,COM,718546104,693145,5769,SH,SOLE,5769,0,0
1922,PHILLIPS 66,COM,718546104,9011250,75000,SH,SOLE,75000,0,0
1923,PHILLIPS 66,COM,718546104,9395730,78200,SH,SOLE,78200,0,0
1924,PHOTRONICS INC,COM,719405102,1266642,62674,SH,SOLE,62674,0,0
1925,PIEDMONT LITHIUM INC,COM,72016P105,542104,13655,SH,SOLE,13655,0,0
1926,PIEDMONT OFFICE REALTY TR IN,COM CL A,720190206,40711,7244,SH,OTR,0,7244,0
1927,PIEDMONT OFFICE REALTY TR IN,COM CL A,720190206,4631122,824043,SH,SOLE,824043,0,0
1928,PILGRIMS PRIDE CORP,COM,72147K108,69243,3033,SH,OTR,0,3033,0
1929,PILGRIMS PRIDE CORP,COM,72147K108,8916348,390554,SH,SOLE,390554,0,0
1930,PINNACLE WEST CAP CORP,COM,723484101,221,3,SH,SOLE,3,0,0
1931,PINNACLE WEST CAP CORP,COM,723484101,207409,2815,SH,OTR,0,2815,0
1932,PINTEREST INC,CL A,72352L106,25932501,959397,SH,SOLE,959397,0,0
1933,PIONEER NAT RES CO,COM,723787107,1138568,4960,SH,OTR,0,4960,0
1934,PIONEER NAT RES CO,COM,723787107,144242333,628370,SH,SOLE,628370,0,0
1935,PJT PARTNERS INC,COM CL A,69343T107,8641483,108780,SH,SOLE,108780,0,0
1936,PLAINS GP HLDGS L P,LTD PARTNR INT A,72651A207,4467303,277128,SH,SOLE,277128,0,0
1937,PLANET FITNESS INC,CL A,72703H101,7869,160,SH,OTR,0,160,0
1938,PLANET FITNESS INC,CL A,72703H101,19621787,398979,SH,SOLE,398979,0,0
1939,PLAYA HOTELS & RESORTS NV,SHS,N70544106,85570,11819,SH,OTR,0,11819,0
1940,PLAYA HOTELS & RESORTS NV,SHS,N70544106,3150073,435093,SH,SOLE,435093,0,0
1941,PLEXUS CORP,COM,729132100,1207717,12989,SH,SOLE,12989,0,0
1942,PLUG POWER INC,COM NEW,72919P202,5352938,704334,SH,SOLE,704334,0,0
1943,PLUG PWR INC,NOTE  3.750% 6/0,72919PAD5,15769200,10000000,PRN,SOLE,10000000,0,0
1944,PNC FINL SVCS GROUP INC,COM,693475105,574073,4676,SH,OTR,0,4676,0
1945,PNC FINL SVCS GROUP INC,COM,693475105,168731282,1374369,SH,SOLE,1374369,0,0
1946,PNM RES INC,COM,69349H107,39546274,886489,SH,SOLE,886489,0,0
1947,POLYMET MNG CORP,COM NEW,731916409,42370,20370,SH,SOLE,20370,0,0
1948,POOL CORP,COM,73278L105,284880,800,SH,SOLE,800,0,0
1949,POOL CORP,COM,73278L105,136919026,384496,SH,SOLE,384496,0,0
1950,PORTLAND GEN ELEC CO,COM NEW,736508847,15018,371,SH,OTR,0,371,0
1951,PORTLAND GEN ELEC CO,COM NEW,736508847,24484004,604842,SH,SOLE,604842,0,0
1952,POSCO HOLDINGS INC,SPONSORED ADR,693483109,603725,5890,SH,SOLE,5890,0,0
1953,POST HLDGS INC,COM,737446104,47843,558,SH,OTR,0,558,0
1954,POST HLDGS INC,COM,737446104,7539976,87940,SH,SOLE,87940,0,0
1955,POWER INTEGRATIONS INC,COM,739276103,2935646,38470,SH,SOLE,38470,0,0
1956,PPG INDS INC,COM,693506107,558659,4304,SH,OTR,0,4304,0
1957,PREFERRED BK LOS ANGELES CA,COM NEW,740367404,500739,8044,SH,SOLE,8044,0,0
1958,PRESTO AUTOMATION INC,COM,74113T105,80851,56539,SH,SOLE,56539,0,0
1959,PRICE T ROWE GROUP INC,COM,74144T108,55371,528,SH,OTR,0,528,0
1960,PRICE T ROWE GROUP INC,COM,74144T108,117845355,1123728,SH,SOLE,1123728,0,0
1961,PRIMO WATER CORPORATION,COM,74167P108,3773127,273415,SH,SOLE,273415,0,0
1962,PRIMORIS SVCS CORP,COM,74164F103,10474,320,SH,OTR,0,320,0
1963,PRIMORIS SVCS CORP,COM,74164F103,2198703,67177,SH,SOLE,67177,0,0
1964,PRINCIPAL FINANCIAL GROUP IN,COM,74251V102,711403,9871,SH,OTR,0,9871,0
1965,PRINCIPAL FINANCIAL GROUP IN,COM,74251V102,102884033,1427557,SH,SOLE,1427557,0,0
1966,PROCEPT BIOROBOTICS CORP,COM,74276L105,877241,26737,SH,SOLE,26737,0,0
1967,PROCTER AND GAMBLE CO,COM,742718109,1633778,11201,SH,SOLE,11201,0,0
1968,PROCTER AND GAMBLE CO,COM,742718109,5994846,41100,SH,SOLE,41100,0,0
1969,PROCTER AND GAMBLE CO,COM,742718109,10589436,72600,SH,SOLE,72600,0,0
1970,PROFRAC HLDG CORP,CLASS A COM,74319N100,3815932,350729,SH,SOLE,350729,0,0
1971,PROG HOLDINGS INC,COM NPV,74319R101,148349,4467,SH,OTR,0,4467,0
1972,PROG HOLDINGS INC,COM NPV,74319R101,1194232,35960,SH,SOLE,35960,0,0
1973,PROGRESS SOFTWARE CORP,COM,743312100,27920,531,SH,OTR,0,531,0
1974,PROGRESS SOFTWARE CORP,COM,743312100,1587127,30185,SH,SOLE,30185,0,0
1975,PROGRESSIVE CORP,COM,743315103,641616,4606,SH,OTR,0,4606,0
1976,PROGRESSIVE CORP,COM,743315103,14721503,105682,SH,SOLE,105682,0,0
1977,PROGYNY INC,COM,74340E103,4972023,146150,SH,SOLE,146150,0,0
1978,PROKIDNEY CORP,CLASS A ORD SHS,G7S53R104,257662,56258,SH,SOLE,56258,0,0
1979,PROLOGIS INC.,COM,74340W103,37501816,334211,SH,SOLE,334211,0,0
1980,PROPETRO HLDG CORP,COM,74347M108,5761,542,SH,OTR,0,542,0
1981,PROPETRO HLDG CORP,COM,74347M108,11214002,1054939,SH,SOLE,1054939,0,0
1982,PROSPECT CAP CORP,COM,74348T102,71699,11851,SH,SOLE,11851,0,0
1983,PROSPERITY BANCSHARES INC,COM,743606105,477029,8740,SH,OTR,0,8740,0
1984,PROTO LABS INC,COM,743713109,9610,364,SH,OTR,0,364,0
1985,PROTO LABS INC,COM,743713109,368201,13947,SH,SOLE,13947,0,0
1986,PROVIDENT FINL SVCS INC,COM,74386T105,32568,2130,SH,OTR,0,2130,0
1987,PROVIDENT FINL SVCS INC,COM,74386T105,2285641,149486,SH,SOLE,149486,0,0
1988,PRUDENTIAL FINL INC,COM,744320102,1972099,20783,SH,OTR,0,20783,0
1989,PRUDENTIAL FINL INC,COM,744320102,9934983,104700,SH,SOLE,104700,0,0
1990,PRUDENTIAL FINL INC,COM,744320102,104523423,1101522,SH,SOLE,1101522,0,0
1991,PTC INC,COM,69370C100,28111154,198413,SH,SOLE,198413,0,0
1992,PULTE GROUP INC,COM,745867101,81455,1100,SH,SOLE,1100,0,0
1993,PULTE GROUP INC,COM,745867101,214671,2899,SH,OTR,0,2899,0
1994,PULTE GROUP INC,COM,745867101,9256250,125000,SH,SOLE,125000,0,0
1995,PULTE GROUP INC,COM,745867101,14328675,193500,SH,SOLE,193500,0,0
1996,PURE STORAGE INC,CL A,74624M102,270819,7603,SH,OTR,0,7603,0
1997,PURPLE INNOVATION INC,COM,74640Y106,35903,20996,SH,SOLE,20996,0,0
1998,PVH CORPORATION,COM,693656100,3220153,42088,SH,SOLE,42088,0,0
1999,PYROPHYTE ACQUISITION CORP,*W EXP 05/03/202,G7308P127,59498,721193,SH,SOLE,721193,0,0
2000,PYROPHYTE ACQUISITION CORP,CL A ORD SHS,G7308P101,15736442,1442387,SH,SOLE,1442387,0,0
2001,QIAGEN NV,SHS NEW,N72482123,7897500,195000,SH,SOLE,195000,0,0
2002,QIAGEN NV,SHS NEW,N72482123,43227513,1067346,SH,SOLE,1067346,0,0
